@relation 'House Price India-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5'

@attribute id numeric
@attribute 'number of bathrooms' numeric
@attribute 'living area' numeric
@attribute 'number of views' numeric
@attribute 'grade of the house' numeric
@attribute 'Area of the house(excluding basement)' numeric
@attribute 'Area of the basement' numeric
@attribute 'Renovation Year' numeric
@attribute living_area_renov numeric
@attribute Price numeric

@data
6762815906,2.5,2500,0,9,2500,0,0,2500,620000
6762816010,2.25,2330,0,8,1450,880,0,2330,615000
6762816452,4,2690,0,8,2690,0,0,1840,597157
6762816546,2,1460,0,7,1460,0,0,1590,591000
6762817211,2.5,1880,0,7,1260,620,0,1950,565000
6762817268,2.5,2780,3,9,2780,0,0,3160,563500
6762817309,2.25,1640,0,8,1640,0,0,1830,561000
6762817634,2.25,1700,0,8,1700,0,0,1560,550000
6762817846,1.75,1400,0,7,1400,0,0,1050,545000
6762818149,1,920,3,7,920,0,0,1890,535000
6762818460,2.25,1890,0,8,1890,0,0,1940,525000
6762818461,2.5,2140,0,8,2140,0,0,1690,525000
6762818869,2,1600,0,7,990,610,0,1580,510000
6762819132,1.75,2290,0,8,1270,1020,0,2290,500000
6762819133,1.75,1530,0,7,1100,430,0,1780,500000
6762819652,2.5,1880,0,8,1880,0,0,2040,485000
6762819976,2.5,2130,0,8,2130,0,0,2130,475000
6762820143,2.5,2120,0,8,1770,350,0,2480,470000
6762820144,2.5,2000,0,7,1300,700,0,2110,470000
6762820145,2.5,2470,0,8,2470,0,0,1690,470000
6762821145,1.75,1640,0,6,1640,0,0,1580,443000
6762821259,1.5,2260,0,7,1200,1060,0,1950,440000
6762821672,1.75,1440,0,6,720,720,0,1500,430000
6762822234,2.25,1840,0,8,1840,0,0,2150,417000
6762822263,1.5,1240,0,7,1240,0,0,1640,415500
6762822392,2.25,1770,0,7,1770,0,0,2470,413900
6762822658,2.5,2070,0,7,2070,0,0,2230,405000
6762822708,1.75,1410,0,7,1410,0,2014,1970,404000
6762822778,2.25,1350,0,7,1350,0,0,1650,401000
6762822854,1.5,1980,0,7,1980,0,0,1980,400000
6762822855,1.75,1560,0,7,1560,0,0,2230,400000
6762823030,1,1420,0,7,1420,0,0,1670,398000
6762823282,1.5,1180,0,7,1180,0,0,1510,390000
6762824276,2,2140,0,7,2140,0,0,2310,365000
6762824277,1,950,0,7,950,0,0,1610,365000
6762824338,2.25,1750,0,8,1750,0,0,1750,364000
6762824346,2.5,2680,0,8,2680,0,0,2400,363500
6762824442,1.5,1340,0,7,1040,300,0,1220,360000
6762824443,1.5,1360,0,6,860,500,0,1560,360000
6762824762,2.25,1900,0,7,1900,0,0,1950,353000
6762825048,3.25,1340,0,7,1340,0,0,1290,349000
6762825126,1,1350,0,6,1350,0,0,2080,345500
6762825245,2.5,1900,0,7,1900,0,0,2230,343500
6762825597,2.5,2240,0,9,2240,0,0,2240,335000
6762825896,2.5,1730,0,8,1730,0,0,2030,329780
6762826043,1,1530,0,7,1130,400,0,1540,325000
6762826239,2,1220,0,6,720,500,2014,1640,320600
6762826446,2.5,2320,0,8,2320,0,0,2230,316000
6762826495,2.5,1950,0,7,1950,0,0,1890,315000
6762827127,1.5,1320,0,7,1320,0,0,1250,300000
6762827654,2.25,1670,0,7,1670,0,0,1670,289000
6762827698,2.25,2270,2,7,1540,730,0,1920,287000
6762827871,2.5,1710,0,7,1710,0,0,1710,282900
6762827878,1,700,0,7,700,0,0,1070,282150
6762828161,1,1060,0,6,1060,0,0,1100,275053
6762828539,1.75,1680,0,7,1100,580,0,2400,268000
6762828644,1,1400,0,7,1060,340,0,1570,265000
6762828740,1.75,1490,0,6,700,790,0,2180,263000
6762828832,1.75,2170,0,7,1630,540,0,2049,260000
6762829037,2.5,1580,0,7,1580,0,0,1320,255000
6762829091,2.5,1794,0,7,1794,0,0,3557,254950
6762829104,2.5,1560,0,7,1560,0,0,1360,254000
6762829581,1.75,1550,0,7,1550,0,0,1550,242500
6762830091,1.75,1510,0,7,1510,0,0,1470,227000
6762830282,2.5,2130,0,8,1290,840,0,1770,220000
6762830651,1.5,1460,0,7,1460,0,0,1460,207000
6762831252,1,1480,0,6,780,700,0,760,170000
6762831450,1,1090,0,6,1090,0,0,1040,149000
6762810055,5,7100,0,13,5240,1860,2002,3130,3200000
6762810107,3.75,4475,4,12,2659,1816,0,4340,2570000
6762810332,3.25,3980,0,10,3980,0,0,2450,1770000
6762810570,2.5,4570,0,10,4570,0,0,3180,1480000
6762810953,4,4390,0,9,2930,1460,0,1560,1230000
6762811017,2.5,2860,0,8,2160,700,0,1340,1200000
6762811197,4,3600,0,9,2610,990,2006,1430,1110000
6762811275,3.5,3740,0,9,2860,880,0,1520,1080000
6762811493,2.75,2370,4,9,1670,700,0,2840,1000000
6762811541,2.5,2460,0,10,2460,0,0,2410,995000
6762812769,2.5,2290,0,8,2290,0,0,2210,822000
6762812910,1.75,2590,0,8,2590,0,1994,2340,808000
6762812944,3.5,2770,0,9,2770,0,0,2520,804000
6762813308,2.5,3310,0,9,3310,0,0,3010,775000
6762813309,3.5,3060,0,9,2410,650,0,3170,775000
6762813717,2.5,2810,0,9,2810,0,0,2990,747500
6762813879,2.75,3090,2,8,2340,750,1989,2760,734000
6762814767,2.75,2770,1,8,1640,1130,0,2450,678000
6762815274,2,2300,0,8,1150,1150,0,2300,650000
6762815275,2.5,2290,0,8,2290,0,0,2150,650000
6762815359,3.25,3990,0,9,2400,1590,0,2580,649000
6762815360,2.75,3130,0,9,3130,0,0,1570,649000
6762815436,2.5,2350,0,9,2350,0,0,2320,643403
6762815735,1.75,1610,0,7,910,700,0,1420,626500
6762815794,2,2190,0,8,1990,200,0,1450,625000
6762815848,3.25,2810,0,8,1680,1130,0,2110,624000
6762815907,2.5,2720,0,7,1360,1360,0,1920,620000
6762815967,2.5,1910,0,8,1910,0,0,1530,617000
6762816147,2.5,2410,0,8,2410,0,0,2350,608000
6762816572,2.75,2240,0,7,1540,700,0,1830,590000
6762816697,2.5,1950,0,8,1950,0,0,1720,585000
6762816766,3,1670,0,8,1427,243,0,1700,582000
6762817076,2.75,3140,0,8,1900,1240,1986,3170,570000
6762817281,2.75,2920,0,8,2920,0,0,2520,562500
6762817470,2.75,2170,0,8,1290,880,0,2120,555000
6762817635,2.5,2470,0,9,2470,0,0,2580,550000
6762817917,2.5,1990,0,8,1540,450,0,2470,542000
6762817918,2.5,2020,0,7,1480,540,0,1520,542000
6762818281,1.5,1950,0,8,1950,0,0,1590,530000
6762818462,1.5,1620,0,9,1080,540,0,1660,525000
6762818463,1.5,1580,0,7,1290,290,0,1690,525000
6762818705,2,2390,0,7,2390,0,0,2250,516250
6762818934,2,1560,0,8,1560,0,0,1870,509000
6762818998,2.5,2400,0,7,1390,1010,0,2010,505000
6762819044,1.75,1770,0,7,1170,600,0,1670,502550
6762819243,3.5,1820,0,8,1430,390,0,1550,499950
6762819296,2.5,1910,0,8,1910,0,0,1800,498688
6762819794,2.25,1820,0,8,1220,600,0,2050,480000
6762819977,2.5,2300,0,6,2300,0,0,1880,475000
6762819978,2.25,1190,0,7,960,230,0,1190,475000
6762820632,2.5,2440,0,8,2440,0,0,2260,455000
6762821088,2.5,2210,0,8,2210,0,0,2430,445000
6762821492,1.5,1740,0,7,1600,140,0,1650,435000
6762821673,2.75,2290,0,7,2290,0,0,2270,430000
6762822091,1.75,1230,0,7,1230,0,0,1530,420000
6762822235,2,2090,0,6,1060,1030,0,1590,417000
6762822596,2.75,2400,0,7,1200,1200,0,2390,406550
6762822762,2.5,1970,0,8,1970,0,0,2640,402000
6762823126,2.5,1610,0,7,1610,0,0,1300,395000
6762823196,1,980,0,7,980,0,0,1260,393000
6762823359,2.5,1700,0,7,1700,0,0,1700,389950
6762823586,2,1150,0,7,1150,0,2006,2470,382500
6762823665,1.75,2030,0,8,1610,420,0,1650,380000
6762824085,1,1040,0,7,1040,0,0,3120,370000
6762824666,1.75,1960,0,7,980,980,0,1380,355000
6762824725,1,1720,0,7,1720,0,0,1550,354900
6762824734,2.5,2900,0,8,2900,0,0,2900,354000
6762824903,3.25,1600,0,8,1600,0,0,1600,350000
6762824904,2.25,1840,0,7,1200,640,0,1710,350000
6762825223,1.75,2240,0,7,1120,1120,0,1440,344950
6762825598,1.75,1670,0,7,1100,570,0,1080,335000
6762825599,1,2130,0,7,2130,0,0,1780,335000
6762826044,2.5,1930,0,7,1930,0,0,1670,325000
6762826045,2.75,2090,0,6,2090,0,0,1460,325000
6762826413,1,1000,0,6,1000,0,0,1940,317500
6762826496,2.75,2300,0,7,1560,740,0,1870,315000
6762826497,2.5,2740,2,8,2740,0,0,2030,315000
6762827379,1,840,0,6,840,0,0,1320,295000
6762827471,1.75,2140,0,7,1420,720,0,2040,292500
6762827514,2.25,1890,0,8,1260,630,0,1890,291000
6762827555,2.25,1900,0,7,1400,500,0,1700,290000
6762827556,0.75,740,0,6,740,0,0,1430,290000
6762828211,1.5,1240,0,7,1240,0,0,1670,275000
6762828833,2,1810,0,7,1240,570,0,1750,260000
6762828834,1.75,1650,0,7,1010,640,0,1840,260000
6762828914,1.5,1260,0,7,1260,0,0,1300,259000
6762828952,1.75,1530,0,7,1070,460,0,1770,257500
6762829142,1.5,1280,0,7,1280,0,0,1520,252500
6762829484,1,1120,1,6,720,400,0,2160,245000
6762829485,2.5,1720,0,7,1720,0,0,1720,245000
6762829565,2.5,2300,0,7,2300,0,0,1820,243500
6762829582,2.25,1770,0,7,1340,430,0,1270,242500
6762829641,2.5,1520,0,7,1160,360,0,1580,240000
6762829879,1.75,1310,0,7,870,440,0,1840,234500
6762829981,1,1640,0,7,1640,0,0,1340,230000
6762830080,1.5,1670,0,7,1670,0,0,2077,227950
6762830262,1,990,0,6,990,0,0,2090,220500
6762830501,1.5,1270,0,6,1270,0,0,1270,212500
6762831068,1,1760,0,7,1230,530,0,1180,185000
6762831197,1,1210,0,7,1210,0,0,1210,175000
6762831242,1,1640,0,7,1040,600,0,2080,170500
6762831346,2.25,1470,0,7,1160,310,0,1670,160000
6762831436,1,790,0,6,790,0,0,850,150000
6762810342,3.5,3845,0,10,3845,0,0,1710,1750000
6762810773,2.25,3180,0,10,3180,0,0,3180,1320000
6762810901,3.25,3160,2,9,3160,0,0,3450,1250000
6762811046,1.75,2550,0,9,1650,900,2004,2100,1190000
6762811594,2.5,2110,2,8,2110,0,2005,2230,981000
6762812072,2.5,2260,0,8,1700,560,2004,1740,900000
6762812482,1.75,2170,2,8,2170,0,0,3020,850000
6762812725,1,2290,4,7,2150,140,0,2390,825000
6762812758,3.5,3650,0,10,3650,0,0,3730,824000
6762813819,4.5,4000,0,7,4000,0,0,1380,739000
6762813880,4.25,4110,2,10,2970,1140,0,2730,734000
6762814062,1.5,1790,0,7,920,870,2014,1910,721000
6762814168,2.5,2890,0,8,2890,0,0,2890,715000
6762814300,2.5,2820,3,9,1780,1040,0,2300,705000
6762814639,1.75,1650,0,8,1470,180,0,2020,685000
6762814712,1.75,2330,0,8,1590,740,0,2420,680000
6762814821,1.5,2510,0,8,2510,0,0,1740,675000
6762814993,2.75,2420,0,7,1670,750,0,1620,665000
6762815160,2.25,2200,0,8,1430,770,0,2420,655000
6762815276,3.5,5110,0,10,3850,1260,0,1790,650000
6762815342,2.25,2130,0,9,2130,0,0,2590,649990
6762815491,2.5,2970,0,9,2970,0,0,3170,640000
6762815795,1.5,2190,3,8,2190,0,0,2520,625000
6762816323,4.5,4440,0,10,4440,0,0,2720,600000
6762816400,3,3030,0,8,1760,1270,0,2810,599900
6762816456,2.5,2280,0,8,1520,760,0,1690,597000
6762816648,2.25,1780,0,8,1310,470,0,1780,587500
6762816955,2,2168,0,8,2168,0,0,1770,575000
6762816956,1,1230,0,7,880,350,0,1710,575000
6762817559,2.75,2170,0,8,2170,0,0,1170,551000
6762817636,2.5,2360,0,7,2360,0,0,2290,550000
6762817637,1,2880,0,7,1440,1440,2014,1400,550000
6762817638,3,4180,0,11,4180,0,1998,3010,550000
6762817749,3,3800,0,9,3800,0,0,2580,549900
6762817847,2.25,2290,0,8,2290,0,0,1660,545000
6762817919,1,890,0,7,770,120,0,1760,542000
6762818076,2,1720,0,7,860,860,0,1280,537000
6762818610,3,2190,0,8,2190,0,0,2130,520000
6762819759,2.5,1730,0,8,1730,0,0,1610,480680
6762820112,1,1010,0,7,1010,0,0,1800,470450
6762820187,2.5,2090,0,7,1140,950,0,1510,469500
6762820292,2.25,2100,0,8,2100,0,0,1780,465000
6762820465,2.5,2390,0,9,2390,0,0,1720,460000
6762821017,1,1310,0,7,1310,0,0,1280,447000
6762821132,2,1460,0,8,1460,0,0,1320,444000
6762821765,2.5,2598,0,9,2598,0,0,2502,428900
6762821892,1,2110,0,7,1460,650,0,1390,425000
6762821893,2.5,1340,0,8,1340,0,0,1510,425000
6762822494,1.5,1660,0,7,1000,660,0,1570,410000
6762822786,1.75,2320,0,7,1400,920,0,1420,400950
6762822856,2.5,2170,0,7,2170,0,0,1760,400000
6762822857,1,530,0,6,530,0,0,1930,400000
6762822858,1.5,2390,0,7,2390,0,2007,1370,400000
6762823031,2,1300,0,8,1300,0,0,1350,398000
6762823127,1.75,1910,0,7,1460,450,0,1810,395000
6762823283,2,1710,0,7,1710,0,0,1430,390000
6762823284,3,2860,0,7,1730,1130,0,2340,390000
6762823412,1,1220,0,6,1220,0,0,1490,387500
6762823597,2,1360,0,8,1360,0,0,1450,382000
6762824086,1.5,1560,0,6,1060,500,0,1320,370000
6762824339,2.25,1280,0,7,1280,0,0,1250,364000
6762824444,2.25,1381,0,8,1381,0,0,1381,360000
6762824509,2.25,2450,0,8,2450,0,0,2310,359950
6762824542,3.5,2770,0,8,2100,670,0,2030,359000
6762824735,2,1010,0,8,1010,0,0,1700,354000
6762824763,2.75,1920,0,8,1010,910,0,1910,353000
6762824821,1,1550,0,6,1550,0,0,1210,351000
6762825170,2.5,2550,0,7,2550,0,0,1750,345000
6762825600,1.75,1790,0,6,940,850,0,1160,335000
6762826046,2,1780,0,7,900,880,0,1550,325000
6762826281,2.75,2110,0,7,1290,820,0,1980,320000
6762826498,2,2020,0,8,2020,0,0,1940,315000
6762826880,2.5,1850,0,7,1850,0,0,1940,305500
6762826979,1,670,0,6,670,0,0,710,304950
6762827034,2,1540,0,7,1540,0,0,2260,302000
6762827335,2.5,1560,0,7,1560,0,0,1860,296000
6762827557,1,1210,0,7,1210,0,0,1640,290000
6762827655,2,1850,0,8,1850,0,0,2250,289000
6762827956,1.75,2630,0,7,1330,1300,0,2520,280000
6762827957,1,1720,0,7,860,860,0,1720,280000
6762827958,2.5,1600,0,7,1600,0,0,1830,280000
6762828212,2.5,1730,0,7,1730,0,0,1710,275000
6762828727,1.75,2210,0,8,1640,570,0,2070,263500
6762828964,2.25,1810,0,7,1810,0,0,1720,257000
6762829486,1.75,1840,0,7,1570,270,0,1282,245000
6762829546,1.75,1300,0,6,650,650,0,1370,244500
6762829725,1.75,1470,0,7,1470,0,0,1430,239000
6762830034,2.75,2000,0,7,1260,740,0,1960,229950
6762830366,1,1140,0,6,1140,0,0,1300,218000
6762830506,1.75,1100,0,6,1100,0,0,1100,212000
6762830644,2,1260,0,6,1260,0,0,1120,207200
6762830755,1.75,1330,0,8,1330,0,0,1220,202200
6762831130,1.75,1330,0,7,1330,0,0,1330,180000
6762831155,1.75,1230,0,6,1230,0,0,1550,179900
6762831286,1,760,0,5,760,0,0,1020,167500
6762831398,1,890,0,6,890,0,0,1590,154500
6762831516,1,1200,0,7,1200,0,0,3290,130000
6762831534,1,810,0,5,810,0,0,1040,125000
6762831560,1,1080,0,5,1080,0,0,1070,115000
6762810851,3,3260,0,9,2300,960,2014,2410,1280000
6762810881,2.5,3110,1,8,1640,1470,0,3650,1260000
6762811875,2.5,3780,0,10,3780,0,0,3450,930000
6762812629,2.75,2460,0,9,1490,970,0,2050,835000
6762812854,2.5,2270,0,9,2270,0,0,1210,812000
6762813375,3.5,3680,0,9,2670,1010,2007,1350,770000
6762813631,1.5,1300,2,7,1300,0,0,1420,750000
6762813861,2,1610,2,8,1610,0,0,2540,735000
6762813917,3,3460,0,9,2560,900,0,3460,730000
6762814008,2.5,3570,0,9,3570,0,0,3510,725000
6762814089,2.25,2530,1,8,1530,1000,0,2240,720000
6762814323,2.75,2510,0,8,2050,460,0,2200,704000
6762814779,1.5,2270,0,8,1290,980,0,2120,676101
6762815016,2.5,2390,0,9,2390,0,0,2710,664000
6762815277,2.5,2820,0,9,2820,0,0,2440,650000
6762815352,2.5,2280,0,8,2280,0,0,1660,649800
6762816760,2,1540,0,7,1020,520,0,1380,582500
6762817077,3,2400,0,7,2400,0,0,1360,570000
6762818195,2.5,1930,0,8,1930,0,0,2190,533600
6762818212,1.75,1620,0,7,980,640,0,1400,532500
6762819134,1,1510,0,6,930,580,0,1300,500000
6762819497,1.5,990,0,8,840,150,0,1350,490000
6762819611,2.5,3250,0,9,3250,0,0,2612,486940
6762819740,1.75,2600,0,7,1300,1300,0,1941,482000
6762819844,2,1820,0,9,1820,0,0,1710,479950
6762819898,2,1750,0,7,950,800,0,1700,477000
6762820293,2.5,3050,0,8,1550,1500,0,2350,465000
6762820294,1,1100,0,6,1100,0,0,1100,465000
6762820514,2.5,2800,0,9,2800,0,0,3400,459950
6762820841,2.25,1660,0,7,1130,530,0,1680,450000
6762821089,2.25,1190,0,7,1190,0,0,1630,445000
6762821130,2.5,2600,0,7,2600,0,0,2400,444500
6762821260,3,2730,0,8,1470,1260,0,2590,440000
6762821343,1,790,0,7,790,0,0,1580,439000
6762821894,2.5,2480,0,7,2480,0,0,2950,425000
6762822236,1,1190,0,7,1190,0,0,1920,417000
6762822316,3.5,3040,1,8,2240,800,0,2220,415000
6762822389,2.5,1790,0,8,1790,0,0,1800,414000
6762822591,1,740,0,6,740,0,0,1800,407000
6762822859,1.5,2150,0,7,2150,0,0,1760,400000
6762822996,1,860,0,6,860,0,1990,2136,399000
6762822997,1,1120,0,7,1120,0,0,1470,399000
6762823225,2.5,2340,0,7,2340,0,0,2190,392000
6762823569,1,1150,0,7,1150,0,0,1410,383000
6762824044,1.5,1200,0,7,1200,0,0,1550,370900
6762824141,2.5,1360,0,7,1360,0,0,1090,369950
6762824393,1.75,1650,0,7,1650,0,0,1340,361000
6762824499,2.25,3220,0,8,3220,0,0,2570,359999
6762824543,1.75,1580,0,6,790,790,0,1180,359000
6762824667,2.5,2770,0,7,1940,830,0,2140,355000
6762825227,1.75,1820,0,7,1100,720,0,1700,344900
6762825251,1,1400,0,5,1400,0,0,1250,343000
6762825349,1.75,1210,0,7,1210,0,0,1550,340000
6762825601,1,1350,0,6,1350,0,0,1520,335000
6762825715,1.5,2580,0,7,1360,1220,0,1760,332220
6762825798,2.5,1520,0,7,1520,0,0,1820,330000
6762825937,1,1360,0,7,1360,0,0,1570,328000
6762826047,2.5,1880,0,8,1880,0,0,1970,325000
6762826048,2.25,2130,0,7,1600,530,0,1890,325000
6762826282,1.75,1510,0,7,1510,0,0,1470,320000
6762826379,1,1730,0,6,1730,0,0,1380,319000
6762826380,1,960,0,7,960,0,0,1320,319000
6762827789,2.5,1800,0,7,1800,0,0,1800,285000
6762828138,2.5,1480,0,7,1180,300,0,1690,276200
6762828835,2.5,2050,0,7,1300,750,0,1790,260000
6762828953,2,1140,0,7,1140,0,0,1460,257500
6762829038,3.75,2800,0,7,2800,0,0,1700,255000
6762829246,1.75,2320,0,7,1290,1030,0,1740,250000
6762829487,1.5,1550,0,7,1550,0,0,1450,245000
6762829642,1.75,1880,0,7,1020,860,0,1560,240000
6762829779,1,1300,0,7,1300,0,0,1320,236000
6762829982,1.5,1510,0,7,1510,0,0,1360,230000
6762830155,1,900,0,6,790,110,0,1240,225000
6762830526,1.75,2040,0,6,1430,610,0,1310,210500
6762830565,1,880,0,6,880,0,0,1220,210000
6762830949,1,1400,0,7,1400,0,0,1160,194000
6762831131,1,1280,0,6,1280,0,0,1060,180000
6762831198,1,740,0,6,740,0,0,1160,175000
6762831347,1,1520,0,7,1520,0,0,1520,160000
6762810083,3,5350,0,10,5020,330,0,3050,2890000
6762810455,3.75,3570,0,10,3570,0,0,1760,1600000
6762810723,3.5,3500,0,10,3500,0,0,2630,1350000
6762810902,3,4610,2,8,2790,1820,1999,2160,1250000
6762810972,2,3090,0,8,3090,0,0,1560,1220000
6762811947,2.5,3470,0,10,3470,0,0,4370,920000
6762812214,3.25,4060,0,9,4060,0,0,3100,880000
6762812784,2.5,2950,0,10,2950,0,0,3810,820000
6762813153,3.5,3320,0,9,3320,0,0,3160,786000
6762813310,2.5,3890,0,10,3890,0,0,3600,775000
6762813428,1.75,1660,0,7,990,670,0,2070,765000
6762814059,2.75,3190,0,9,3190,0,0,3160,722000
6762814245,2,1740,0,8,1740,0,0,1850,710000
6762814592,2.75,3220,0,10,3220,0,0,3200,689000
6762814593,2.5,2020,0,7,2020,0,0,2250,689000
6762814713,2.5,3030,0,9,3030,0,0,2940,680000
6762814942,2.25,2290,0,8,1780,510,0,2360,668500
6762816011,1.75,1900,0,7,1110,790,0,1530,615000
6762816324,3.5,3580,0,8,2140,1440,0,2430,600000
6762816418,1,1550,0,7,1550,0,1979,1340,599000
6762816438,2.25,2520,0,10,2520,0,0,2510,598500
6762816614,3,2840,0,9,2840,0,0,2540,589410
6762816698,1.75,2270,0,8,1300,970,0,2380,585000
6762816897,2.75,1940,0,7,1940,0,0,1940,577000
6762816957,2.5,2630,0,8,2630,0,0,2130,575000
6762817078,1.75,1860,0,8,1860,0,0,1860,570000
6762817132,1,1960,0,7,1960,0,0,1870,569500
6762817138,1.75,1230,1,7,1090,140,0,2380,569000
6762817212,2.5,2330,0,9,2330,0,0,2460,565000
6762817349,2.5,3440,0,9,3440,0,0,2710,560000
6762817350,2,2870,0,9,1350,1520,0,2870,560000
6762817932,2.5,1790,0,8,1790,0,0,1700,541000
6762818464,1.75,1520,0,8,1520,0,0,2150,525000
6762818465,1,1570,0,7,1570,0,0,1610,525000
6762818576,2.5,2835,0,8,2835,0,0,2770,522000
6762818999,3,2770,0,8,1910,860,0,2140,505000
6762819135,2.25,2270,0,7,1150,1120,0,1920,500000
6762819278,2.5,1750,0,7,1230,520,2014,1410,499000
6762819462,2,3000,0,7,1970,1030,0,2280,490500
6762819498,2.5,3000,0,8,3000,0,0,1930,490000
6762820146,2.75,2770,0,8,2370,400,0,1640,470000
6762820466,1.75,1300,0,7,900,400,0,1750,460000
6762820842,2.5,2620,0,9,2620,0,0,3010,450000
6762820843,2.5,2820,1,8,1410,1410,0,1540,450000
6762821895,2,1500,0,7,1060,440,0,1550,425000
6762821896,2,1280,0,8,1280,0,0,1470,425000
6762822317,1,880,0,7,880,0,0,1370,415000
6762822779,1,1120,0,6,1120,0,1987,1980,401000
6762823128,2.25,1620,0,8,1540,80,0,1530,395000
6762823208,1,1050,0,7,1050,0,0,1650,392500
6762823285,2.5,2570,0,7,2570,0,0,2460,390000
6762823895,2.5,1580,0,8,1580,0,0,1380,375000
6762824165,2,1340,0,8,1340,0,0,1340,369000
6762824278,2.5,1780,0,8,1780,0,0,1780,365000
6762824333,1,1600,2,6,800,800,0,1640,364500
6762824445,1.75,1230,0,8,1230,0,0,1380,360000
6762824668,2,2160,0,8,2160,0,0,2190,355000
6762824780,2.25,1800,0,8,1800,0,0,1650,352800
6762824905,1,1010,0,6,750,260,0,1450,350000
6762824906,1,1180,0,7,1180,0,0,1450,350000
6762824907,2.5,2500,0,8,2500,0,0,2500,350000
6762825039,2.5,2030,0,8,2030,0,0,2040,349500
6762825696,2.5,2100,0,8,2100,0,0,2060,333000
6762825799,1.75,1590,0,7,1590,0,0,1600,330000
6762826381,2.25,1800,2,7,1200,600,0,1700,319000
6762826447,1,1010,0,6,1010,0,0,1380,316000
6762826922,1,820,0,6,820,0,0,1100,305000
6762827128,1.5,1500,0,6,1500,0,0,1270,300000
6762827269,2.5,1950,0,7,1950,0,0,1170,299000
6762827270,2.25,1870,0,7,1870,0,0,1650,299000
6762827442,1,1320,0,7,990,330,0,1460,294000
6762827862,1.5,1480,0,6,1480,0,0,1530,283000
6762827959,2.5,2400,0,8,2400,0,0,2230,280000
6762828064,1,1020,0,7,1020,0,1958,1930,279000
6762828341,2.5,2070,0,8,2070,0,0,1940,272000
6762828760,2.5,1700,0,8,1700,0,0,1720,262000
6762829447,1,1040,0,7,1040,0,2014,1350,245990
6762829643,2,1220,0,7,1220,0,0,1990,240000
6762829644,2,1030,0,7,1030,0,0,1300,240000
6762829645,2.25,1410,0,7,940,470,0,1550,240000
6762829832,1,960,0,7,960,0,0,1460,235000
6762829921,1.75,1290,0,7,1290,0,0,1440,232000
6762829983,1,940,0,7,940,0,0,1250,230000
6762830283,2,1620,0,7,1620,0,0,1500,220000
6762830479,2.5,1600,0,7,1600,0,0,1600,214000
6762830898,2,1310,0,7,1310,0,0,1390,196500
6762831110,1,1060,0,7,1060,0,0,1060,182000
6762831253,1,870,0,6,870,0,0,1100,170000
6762831277,1,910,0,7,910,0,0,1020,169000
6762831288,2,1520,0,7,1520,0,0,1740,167000
6762810514,2.75,4910,0,10,2560,2350,0,3980,1540000
6762812261,3.5,2850,0,7,2040,810,0,1860,875000
6762813632,2.75,3150,3,8,1810,1340,0,2250,750000
6762819136,1,1760,4,7,1300,460,0,2590,500000
6762822599,2,1780,0,8,1780,0,0,2470,406500
6762818229,2.75,2810,0,9,2810,0,0,3060,531155
6762821261,2.5,2230,0,7,2230,0,0,1590,440000
6762828899,1.75,1690,0,7,1690,0,0,1680,259900
6762810114,5.5,6930,0,11,4310,2620,1991,2560,2530000
6762810141,2.5,3650,4,9,1830,1820,0,3120,2400000
6762810583,1.5,2650,0,9,2400,250,0,2420,1460000
6762810866,2.75,3200,0,11,3200,0,0,4050,1270000
6762810882,2,2970,0,9,2970,0,0,2500,1260000
6762811122,2.25,3250,0,10,2260,990,0,2770,1150000
6762811150,3.5,4280,3,10,4280,0,0,3960,1140000
6762811425,2.5,4110,0,7,4110,0,0,2710,1030000
6762811884,2.5,3570,0,9,3570,0,0,3600,928990
6762812483,3.5,3870,0,10,3870,0,0,4290,850000
6762812484,2.5,3180,1,9,3180,0,0,3110,850000
6762812541,2,1720,0,8,1720,0,0,2700,845000
6762812816,2.25,2060,0,8,2060,0,0,1740,815241
6762813736,2.5,2760,0,9,2760,0,0,2810,745000
6762813785,3.5,2420,0,9,1820,600,0,2030,740000
6762814009,3,2420,0,9,2420,0,0,3100,725000
6762814115,2.75,2210,0,7,1470,740,0,1500,719000
6762814465,2.5,2680,0,7,1340,1340,0,2200,698000
6762814502,3.5,3530,0,9,2660,870,0,2810,695000
6762814564,2.5,2820,0,9,2820,0,0,2820,690000
6762814691,2.5,3860,0,8,2930,930,0,3130,681000
6762814870,2.25,2590,0,8,2590,0,0,2260,673000
6762815278,2.5,2500,0,9,2500,0,0,2680,650000
6762815279,2.5,2220,0,8,1660,560,0,950,650000
6762815346,2.75,1670,0,9,1350,320,0,1520,649950
6762815740,1.75,1350,0,7,1350,0,0,1890,626000
6762815937,1,1520,0,7,920,600,0,1600,619950
6762816102,2.25,2320,0,8,2320,0,0,2875,610000
6762816419,4.75,3700,0,7,1840,1860,0,1720,599000
6762816817,2.25,2610,0,8,1700,910,0,2260,580000
6762817351,1.75,970,0,7,970,0,0,1340,560000
6762817471,2,2240,0,8,2240,0,0,2200,555000
6762817472,3.5,2100,0,9,1450,650,0,1800,555000
6762817639,2.25,2160,0,7,1760,400,0,2540,550000
